"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"11",11,"2016-11-14","@","DET","L",88,104,33,88,0.375,5,27,0.185,17,22,0.773,13,51,16,3,6,15,21,11.83,1956.83899020311,43,92,0.467,5,16,0.313,13,16,0.813,4,47,25,4,9,9,14,10.3666666666667,1520.8625290379
"12",12,"2016-11-16","","HOU","W",105,103,40,84,0.476,12,25,0.48,13,14,0.929,5,44,25,7,7,16,15,12.4222222222222,1974.05537908718,40,92,0.435,14,40,0.35,9,14,0.643,12,47,25,10,4,16,10,13.1666666666667,1605.53362257627
"13",13,"2016-11-18","","BRK","W",124,105,49,89,0.551,7,26,0.269,19,24,0.792,10,46,23,9,5,16,24,11.0181818181818,1969.08525929079,35,83,0.422,11,29,0.379,24,30,0.8,7,30,19,6,2,16,19,10.3909090909091,858.0203641638
"14",14,"2016-11-20","","IND","L",111,115,44,101,0.436,10,36,0.278,13,18,0.722,15,49,28,10,7,20,23,12.7333333333333,1968.53319733927,40,89,0.449,11,22,0.5,24,31,0.774,15,51,23,13,2,22,20,10.95,1636.75056204991
"15",15,"2016-11-22","@","LAL","L",109,111,45,92,0.489,11,27,0.407,8,11,0.727,11,40,29,11,6,15,14,13.7125,1967.64237484828,42,83,0.506,14,27,0.519,13,16,0.813,6,35,25,8,7,17,17,10.7,634.059696902807
"16",16,"2016-11-23","@","SAC","L",101,116,32,76,0.421,7,25,0.28,30,38,0.789,5,38,18,7,7,9,21,13.3875,1982.82801787953,44,94,0.468,12,28,0.429,16,17,0.941,11,46,26,4,1,11,23,13.0666666666667,1166.87990843746
"17",17,"2016-11-25","@","DEN","W",132,129,48,95,0.505,13,26,0.5,23,29,0.793,7,40,29,11,4,13,21,12.6222222222222,1973.08060123792,48,101,0.475,12,34,0.353,21,27,0.778,13,51,34,10,7,16,21,11.9555555555556,1085.96551722081
"18",18,"2016-11-26","","DET","W",106,88,42,83,0.506,8,23,0.348,14,26,0.538,10,43,23,4,3,10,16,12.6222222222222,1973.08060123792,37,82,0.451,1,19,0.053,13,17,0.765,6,32,11,7,1,8,20,11.5666666666667,1484.47892241222
"19",19,"2016-11-28","@","NYK","W",112,103,46,92,0.5,8,22,0.364,12,18,0.667,17,53,25,4,7,14,22,11.73,1965.21020041547,36,91,0.396,6,19,0.316,25,28,0.893,12,40,20,9,11,5,16,12.9333333333333,942.425545367799
"20",20,"2016-11-30","","WAS","W",126,115,46,95,0.484,12,30,0.4,22,31,0.71,9,47,28,10,4,13,22,11.73,1964.93963535416,44,98,0.449,10,28,0.357,17,26,0.654,11,48,25,8,3,11,25,13.1428571428571,1383.3367847697
"21",21,"2016-12-04","","NOP","W",101,92,41,89,0.461,6,28,0.214,13,26,0.5,11,59,24,7,5,15,15,11.3111111111111,1931.8686065487,36,98,0.367,6,28,0.214,14,19,0.737,12,51,15,8,6,11,22,11.72,1169.5349934621
"22",22,"2016-12-05","@","ATL","W",102,99,37,80,0.463,10,31,0.323,18,28,0.643,8,43,26,9,5,19,27,12.3111111111111,1924.44314091878,34,77,0.442,7,22,0.318,24,32,0.75,7,36,26,13,3,18,24,11.4666666666667,1924.44314091878
"23",23,"2016-12-09","","HOU","L",99,102,34,81,0.42,7,28,0.25,24,31,0.774,9,46,18,9,5,17,19,12.3111111111111,1943.84535204476,36,92,0.391,11,42,0.262,19,30,0.633,16,52,26,9,1,15,24,14.07,1689.3266053221
"24",24,"2016-12-11","","BOS","W",99,96,41,83,0.494,3,21,0.143,14,27,0.519,15,49,17,9,7,12,9,12.0125,1943.84535204476,40,90,0.444,11,32,0.344,5,8,0.625,12,40,28,9,4,13,22,11.8444444444444,1822.40665979064
"25",25,"2016-12-13","@","POR","L",95,114,33,87,0.379,8,27,0.296,21,28,0.75,16,43,18,10,2,21,21,10.79,1943.41943799921,43,80,0.538,8,23,0.348,20,27,0.741,8,37,23,11,9,14,26,12.8444444444444,1513.52977807575
"26",26,"2016-12-14","@","UTA","L",89,109,30,82,0.366,6,19,0.316,23,27,0.852,13,38,14,4,3,9,18,10.26,1943.41943799921,42,72,0.583,13,23,0.565,12,15,0.8,4,38,22,4,6,14,22,11.84,1784.86170086351
"27",27,"2016-12-17","","PHO","W",114,101,41,81,0.506,7,16,0.438,25,34,0.735,10,42,28,12,4,13,21,10.43,1940.36192503712,39,90,0.433,8,22,0.364,15,20,0.75,16,43,16,5,5,16,23,13.1111111111111,872.683559424453
"28",28,"2016-12-19","","ATL","L",108,110,39,87,0.448,10,35,0.286,20,26,0.769,15,44,13,8,3,12,18,10.43,1942.83692189503,41,75,0.547,9,23,0.391,19,24,0.792,5,35,24,5,2,15,20,10.1875,1942.83692189503
"29",29,"2016-12-21","@","NOP","W",121,110,45,88,0.511,11,28,0.393,20,24,0.833,13,49,22,8,6,10,20,10.79,1942.5696146386,42,88,0.477,8,20,0.4,18,23,0.783,6,33,25,4,3,9,18,13.1444444444444,1115.15545594844
"30",30,"2016-12-23","@","BOS","W",117,112,41,80,0.513,11,26,0.423,24,36,0.667,10,44,27,5,6,13,21,11.4444444444444,1947.24948527411,41,93,0.441,9,28,0.321,21,26,0.808,10,39,29,8,2,12,29,13.8444444444444,1844.28597577168
"31",31,"2016-12-25","","MIN","W",112,100,42,82,0.512,8,24,0.333,20,24,0.833,9,42,26,8,4,15,24,10.79,1947.24948527411,39,83,0.47,4,12,0.333,18,23,0.783,11,36,19,11,2,12,21,13.4777777777778,829.97564235782
"32",32,"2016-12-27","@","MIA","W",106,94,42,82,0.512,5,19,0.263,17,25,0.68,14,46,21,3,4,17,21,10.79,1945.67020347792,36,82,0.439,7,23,0.304,15,21,0.714,9,32,14,10,4,12,23,12.4666666666667,1486.1422724863
"33",33,"2016-12-29","@","MEM","L",80,114,25,74,0.338,4,22,0.182,26,38,0.684,14,39,9,5,7,18,18,11.2666666666667,1952.33028739042,43,82,0.524,13,22,0.591,15,20,0.75,11,39,24,8,9,12,27,10.7,1470.67197548697
"34",34,"2016-12-31","","LAC","W",114,88,37,78,0.474,10,29,0.345,30,35,0.857,8,44,25,9,6,9,20,11.83,1963.13117672292,31,75,0.413,8,30,0.267,18,21,0.857,7,38,14,4,4,15,25,9.73333333333333,2237.80349759504
"35",35,"2017-01-02","@","MIL","L",94,98,36,78,0.462,9,27,0.333,13,19,0.684,8,40,20,7,5,10,20,11.83,1963.54206142098,38,79,0.481,7,19,0.368,15,24,0.625,7,39,21,4,4,10,17,13.275,1094.22919811131
"36",36,"2017-01-04","@","CHO","L",112,123,42,96,0.438,9,30,0.3,19,23,0.826,14,51,22,6,3,14,31,12.4222222222222,1981.37753726774,37,80,0.463,9,24,0.375,40,49,0.816,10,43,25,8,10,11,21,12.11,1349.65638499052
"37",37,"2017-01-05","@","HOU","L",116,118,41,91,0.451,12,30,0.4,22,27,0.815,16,54,15,6,9,9,21,12.4222222222222,1989.6928114446,41,86,0.477,15,39,0.385,21,30,0.7,9,43,27,6,3,9,20,13.6666666666667,1845.55302169358
"38",38,"2017-01-07","","DEN","W",121,106,43,89,0.483,12,36,0.333,23,29,0.793,6,49,23,8,11,10,20,12.4444444444444,2006.99870025635,40,99,0.404,9,24,0.375,17,24,0.708,15,53,18,7,4,12,23,11.93,1000.19508992538
"39",39,"2017-01-09","@","CHI","W",109,94,47,83,0.566,7,24,0.292,8,11,0.727,6,42,30,5,5,12,17,11.85,2006.99870025635,34,83,0.41,7,19,0.368,19,22,0.864,9,38,18,7,2,11,13,11.95,1916.85213414764
"40",40,"2017-01-11","","MEM","W",103,95,36,81,0.444,8,26,0.308,23,29,0.793,11,53,21,5,4,16,18,11.85,2022.51869925813,38,92,0.413,7,24,0.292,12,21,0.571,13,39,18,11,5,10,26,12.4555555555556,1469.58009392582
"41",41,"2017-01-13","@","MIN","L",86,96,33,85,0.388,3,20,0.15,17,21,0.81,16,47,19,10,2,18,21,12.6222222222222,2019.04474037645,39,86,0.453,5,18,0.278,13,14,0.929,9,42,21,11,6,15,22,13.5375,808.600066329497
"42",42,"2017-01-15","@","SAC","W",122,118,40,90,0.444,9,28,0.321,33,41,0.805,17,44,20,14,4,19,28,12.4444444444444,2032.41317273822,37,81,0.457,9,25,0.36,35,40,0.875,14,44,24,13,6,22,29,13.3111111111111,1059.92803296179
"43",43,"2017-01-16","@","LAC","L",98,120,36,85,0.424,10,30,0.333,16,19,0.842,9,36,18,10,4,15,15,11.4444444444444,2036.545983169,45,82,0.549,12,28,0.429,18,22,0.818,10,47,27,9,5,15,15,12.1,2319.063462879
"44",44,"2017-01-18","@","GSW","L",100,121,38,90,0.422,8,28,0.286,16,19,0.842,13,36,23,11,6,18,22,11.0444444444444,2034.14929469573,46,85,0.541,10,21,0.476,19,27,0.704,11,46,35,11,8,18,16,15.4666666666667,3105.8912616648
"45",45,"2017-01-23","@","UTA","W",97,95,36,83,0.434,6,20,0.3,19,25,0.76,8,45,17,6,6,10,23,11.85,2043.73568011792,36,84,0.429,5,21,0.238,18,26,0.692,8,42,16,10,7,10,18,12.29,1851.44025682617
"46",46,"2017-01-25","@","NOP","W",114,105,42,91,0.462,10,27,0.37,20,28,0.714,12,55,24,6,11,16,18,12.4444444444444,2052.60748275007,41,96,0.427,11,27,0.407,12,19,0.632,10,47,23,7,9,12,23,12.02,1130.64495906847
"47",47,"2017-01-26","","DAL","W",109,98,37,72,0.514,9,22,0.409,26,36,0.722,7,43,13,7,2,16,17,12.025,2052.60748275007,38,84,0.452,11,26,0.423,11,13,0.846,8,36,17,10,2,12,26,9.71,1364.46209399901
"48",48,"2017-01-29","@","CLE","L",91,107,37,100,0.37,6,26,0.231,11,16,0.688,13,55,20,5,4,16,19,11.1888888888889,2055.49164360662,41,92,0.446,8,29,0.276,17,22,0.773,9,52,22,9,6,10,16,13.18,2563.90508205993
"49",49,"2017-01-31","@","SAS","L",94,108,30,85,0.353,7,28,0.25,27,32,0.844,12,50,21,12,7,20,30,11.3,2055.49164360662,37,86,0.43,7,21,0.333,27,38,0.711,10,50,16,12,13,17,25,12.65,2841.56494742601
"50",50,"2017-02-01","","CHI","L",100,128,38,100,0.38,10,37,0.27,14,17,0.824,11,37,17,6,5,9,23,10.54,2052.4593518829,49,81,0.605,6,15,0.4,24,30,0.8,4,42,25,7,2,9,19,12.27,1913.57685000422
"51",51,"2017-02-03","","MEM","W",114,102,38,80,0.475,13,26,0.5,25,33,0.758,16,47,21,7,3,20,21,10.49,2061.18516476258,40,83,0.482,3,19,0.158,19,22,0.864,8,29,21,10,5,12,28,12.4555555555556,1478.99559075326
"52",52,"2017-02-05","","POR","W",105,99,40,98,0.408,4,18,0.222,21,28,0.75,17,56,18,9,5,12,17,11.85,2081.10893416395,35,87,0.402,10,28,0.357,19,21,0.905,11,44,15,6,4,12,22,13.3444444444444,1444.35438296192
"53",53,"2017-02-06","@","IND","L",90,93,34,88,0.386,7,28,0.25,15,21,0.714,20,61,17,6,11,16,21,11.3,2070.15850590819,33,87,0.379,8,26,0.308,19,29,0.655,13,37,19,7,10,10,17,11.9,1737.0464699833
"54",54,"2017-02-09","","CLE","W",118,109,50,106,0.472,8,27,0.296,10,13,0.769,17,51,24,10,5,13,23,12.225,2081.56124833072,38,79,0.481,10,21,0.476,23,30,0.767,5,35,14,9,6,16,14,15.8,2608.08771529624
"55",55,"2017-02-11","","GSW","L",114,130,40,83,0.482,6,24,0.25,28,36,0.778,12,43,20,7,8,19,23,13.0428571428571,2081.22976289361,46,87,0.529,13,31,0.419,25,35,0.714,10,40,28,10,3,11,22,14.6888888888889,3253.35843732419
"56",56,"2017-02-13","@","WAS","L",98,120,34,96,0.354,7,34,0.206,23,30,0.767,20,47,16,10,2,15,22,9.43333333333333,2090.29121159843,42,73,0.575,13,20,0.65,23,28,0.821,6,40,27,4,9,22,24,12.4625,1539.47451668566
"57",57,"2017-02-15","","NYK","W",116,105,41,88,0.466,12,23,0.522,22,31,0.71,12,48,21,10,4,12,13,11.4111111111111,2073.47776281277,41,86,0.477,11,21,0.524,12,14,0.857,6,39,19,8,12,15,21,11.7555555555556,764.808669752379
"58",58,"2017-02-24","","LAL","W",110,93,44,97,0.454,10,24,0.417,12,17,0.706,14,59,28,9,6,17,14,11.85,2070.88453358059,40,101,0.396,7,35,0.2,6,14,0.429,15,51,23,15,8,13,19,11.3875,210.976933273505
"59",59,"2017-02-26","","NOP","W",118,110,42,88,0.477,6,21,0.286,28,37,0.757,16,53,17,4,0,13,29,12.4555555555556,2071.04123330325,36,80,0.45,8,21,0.381,30,37,0.811,7,35,17,10,1,10,26,14.0333333333333,1022.19976219645
"60",60,"2017-02-28","","UTA","W",109,106,39,76,0.513,15,22,0.682,16,23,0.696,6,42,20,5,7,14,17,12.7555555555556,2086.74874279356,43,93,0.462,9,22,0.409,11,13,0.846,8,33,22,8,4,7,18,13.5,1933.99546801673
"61",61,"2017-03-02","@","POR","L",109,114,34,86,0.395,11,29,0.379,30,32,0.938,12,40,11,9,7,12,25,12.4777777777778,2095.22490935679,39,79,0.494,10,25,0.4,26,35,0.743,9,45,19,9,7,14,19,13.3125,1399.15771442614
"62",62,"2017-03-03","@","PHO","L",111,118,37,87,0.425,9,35,0.257,28,35,0.8,11,47,14,10,5,19,30,12.7555555555556,2085.87616679115,44,89,0.494,5,21,0.238,25,31,0.806,9,45,28,10,7,17,26,10.98,647.455391663113
"63",63,"2017-03-05","@","DAL","L",89,104,33,82,0.402,2,22,0.091,21,30,0.7,13,49,19,4,2,15,21,11.72,2084.7730743781,42,86,0.488,7,25,0.28,13,16,0.813,5,37,24,6,2,8,20,11.78,1397.5368014724
"64",64,"2017-03-07","","POR","L",121,126,44,85,0.518,10,25,0.4,23,30,0.767,12,39,16,4,1,17,25,12.91,2075.56613838831,47,85,0.553,11,23,0.478,21,27,0.778,12,36,24,7,5,11,23,12.2888888888889,1412.99533050274
"65",65,"2017-03-09","","SAS","W",102,92,41,89,0.461,6,20,0.3,14,21,0.667,15,48,23,10,3,11,22,12.59,2081.3128051539,35,84,0.417,6,19,0.316,16,20,0.8,13,41,15,8,8,15,16,11.8454545454545,2952.5509982524
"66",66,"2017-03-11","","UTA","W",112,104,43,86,0.5,8,23,0.348,18,24,0.75,12,43,23,7,7,12,20,12.49,2107.00140397054,36,75,0.48,9,20,0.45,23,28,0.821,7,36,15,9,2,12,17,8.925,1952.69021676069
"67",67,"2017-03-14","@","BRK","W",122,104,44,89,0.494,10,22,0.455,24,34,0.706,13,44,30,13,6,13,27,12.59,2096.76868947777,33,71,0.465,12,24,0.5,26,30,0.867,4,32,20,6,6,18,23,11.1111111111111,339.289284632879
"68",68,"2017-03-16","@","TOR","W",123,102,47,88,0.534,14,25,0.56,15,19,0.789,10,47,33,10,1,18,22,12.59,2095.39884923223,37,81,0.457,5,20,0.25,23,30,0.767,6,32,15,10,10,14,20,10.8454545454545,2178.36975014916
"69",69,"2017-03-18","","SAC","W",110,94,41,82,0.5,10,26,0.385,18,25,0.72,13,49,23,7,4,14,21,12.59,2094.16117813948,35,85,0.412,5,21,0.238,19,23,0.826,9,35,16,9,2,12,22,9.9,937.478058048037
"70",70,"2017-03-20","","GSW","L",95,111,37,87,0.425,4,21,0.19,17,31,0.548,12,40,18,10,2,11,19,12.0727272727273,2084.2716443624,40,83,0.482,15,33,0.455,16,21,0.762,9,46,28,8,8,16,22,11.9909090909091,3346.15438843046
"71",71,"2017-03-22","","PHI","W",122,97,48,88,0.545,4,16,0.25,22,30,0.733,18,54,26,7,8,16,17,12.0727272727273,2083.14555343125,37,87,0.425,8,25,0.32,15,17,0.882,6,25,19,8,4,9,23,10.5545454545455,131.166297508128
"72",72,"2017-03-26","@","HOU","L",125,137,47,94,0.5,11,30,0.367,20,28,0.714,15,41,27,15,3,16,21,13.1666666666667,2082.77342761923,50,79,0.633,20,39,0.513,17,21,0.81,2,36,32,8,4,19,23,15.7375,2077.67893281526
"73",73,"2017-03-27","@","DAL","W",92,91,37,85,0.435,6,23,0.261,12,14,0.857,11,48,17,10,7,17,21,13.5,2082.77342761923,33,80,0.413,10,29,0.345,15,19,0.789,8,39,23,12,4,14,16,11.0222222222222,1381.48227957376
"74",74,"2017-03-29","@","ORL","W",114,106,43,102,0.422,10,33,0.303,18,28,0.643,11,57,18,11,7,11,20,12.49,2094.79048309003,39,97,0.402,9,30,0.3,19,27,0.704,11,53,24,9,8,14,22,11.5,682.387434160167
"75",75,"2017-03-31","","SAS","L",95,100,33,81,0.407,6,21,0.286,23,27,0.852,13,46,21,7,3,18,21,13.1125,2094.79048309003,37,85,0.435,9,27,0.333,17,27,0.63,13,41,23,8,11,13,23,14.7222222222222,3019.33930321977
"76",76,"2017-04-02","","CHO","L",101,113,39,84,0.464,12,31,0.387,11,12,0.917,7,42,19,10,5,24,20,12.0727272727273,2094.4829893191,37,77,0.481,11,30,0.367,28,32,0.875,3,37,20,18,5,16,13,13.47,1268.50559112793
"77",77,"2017-04-04","","MIL","W",110,79,40,84,0.476,9,28,0.321,21,25,0.84,11,53,29,9,7,13,20,12.0727272727273,2094.4829893191,29,81,0.358,3,18,0.167,18,26,0.692,10,38,16,9,5,11,19,10.3363636363636,965.576569331662
"78",78,"2017-04-05","@","MEM","W",103,100,37,85,0.435,14,31,0.452,15,24,0.625,12,44,19,8,3,12,20,13.4444444444444,2094.4829893191,37,78,0.474,9,26,0.346,17,21,0.81,7,38,21,7,5,13,18,9.76,1482.96341154076
"79",79,"2017-04-07","@","PHO","L",99,120,34,92,0.37,7,30,0.233,24,33,0.727,22,48,13,1,3,9,26,11.65,2104.11596821114,43,83,0.518,8,18,0.444,26,31,0.839,12,45,16,6,6,7,26,9.7,505.501355268145
"80",80,"2017-04-09","@","DEN","W",106,105,40,96,0.417,6,25,0.24,20,22,0.909,18,54,19,7,3,12,19,12.29,2104.61900977128,40,84,0.476,11,34,0.324,14,15,0.933,4,42,22,6,4,12,16,14.4375,983.041755574376
"81",81,"2017-04-11","@","MIN","W",100,98,37,86,0.43,7,22,0.318,19,25,0.76,18,54,22,7,4,17,21,8.08888888888889,2128.23894352174,38,86,0.442,5,20,0.25,17,25,0.68,11,35,24,12,3,11,17,13.2555555555556,643.641830876019
"82",82,"2017-04-12","","DEN","L",105,111,43,101,0.426,8,25,0.32,11,17,0.647,14,51,20,10,8,12,24,10.9916666666667,2124.11531177749,39,85,0.459,7,25,0.28,26,32,0.813,5,43,22,6,8,15,17,11,987.585074412008
